"location_id","country","place","complex_site","site_location_utm_wkt","sample","radius","context","find_nr","species","wood_shape","type_context","feature","number_of_rings","missing_to_pith","sapwood_rings","missing_to_waney_edge","felling_season","date_first_ring","date_last_ring","laboratory","researcher"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0015","0","Water well 6","H1","QUSP",NULL,"A","Water well; formwork",186,NULL,NULL,17,NULL,42,227,NULL,"JB"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0014","0","Water well? Rechth spoor","H4","QUSP",NULL,"A",NULL,77,NULL,NULL,13,NULL,-37,40,NULL,"JB"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0013","1","Water well? Rechth spoor","H3","QUSP",NULL,"A",NULL,99,NULL,NULL,11,NULL,-139,-41,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0012","0","Water well? Rechth spoor","H1","QUSP",NULL,"A",NULL,166,NULL,NULL,13,NULL,-218,-53,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0011","0","Water well 8","H5","QUSP",NULL,"A","Water well; formwork",76,NULL,NULL,13,NULL,94,169,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0010","0","Water well 8","H3","QUSP",NULL,"A","Water well; formwork",83,NULL,NULL,13,NULL,77,159,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0009","0","Water well 8","H2","QUSP",NULL,"A","Water well; formwork",138,NULL,NULL,14,NULL,81,218,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0008","0","Water well 8","H1","QUSP",NULL,"A","Water well; formwork",80,NULL,NULL,13,NULL,91,170,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0007","0","Water well","H5","QUSP",NULL,"A","Water well",82,NULL,NULL,13,NULL,-134,-53,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0006","1","Water well","H4","QUSP",NULL,"A","Water well",144,NULL,NULL,17,NULL,-118,26,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0001","0","Greppel?","H59","QUSP",NULL,"A","Greppel?",166,NULL,36,2,NULL,-95,71,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0002","0","Greppel?","H62","QUSP",NULL,"A","Greppel?",172,1,NULL,16,NULL,-45,127,NULL,"MD"
"Hoogeloon01","NL","Hoogeloon","Settlement; villa","SRID=23031;POINT(658455.304455421 5696888.01568345)","HOK0004","1","Water well","H2","QUSP",NULL,"A","Water well",115,NULL,NULL,15,NULL,-87,28,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0004","0","1.030","29","QUSP",NULL,"A",NULL,138,10,NULL,14,NULL,-176,-39,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0003","0","1.027","28","QUSP",NULL,"A",NULL,116,20,NULL,28,NULL,-168,-53,NULL,"RMV"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0001","2","1.052","24","QUSP",NULL,"A",NULL,98,1,16,0,"Summer/Winter",-44,54,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0008","0","1.050","33","QUSP",NULL,"A",NULL,98,1,26,2,NULL,-45,53,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0007","0","1.033","32","QUSP",NULL,"A",NULL,111,1,21,0,"Summer/Winter",-57,54,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0006","0","1.053","31","QUSP",NULL,"A",NULL,73,1,28,1,"Summer/Winter",-9,64,NULL,"MD"
"Hoogeloon02","NL","Hoogeloon-Kleine Beerze","Bridge","SRID=23031;POINT(658829.610782099 5697283.40115688)","HKL0005","1","1.032","30","QUSP",NULL,"A",NULL,100,1,22,0,"Summer/Winter",-46,54,NULL,"MD"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB111","T","Water well","cuve est b, KeyNo: 6","QUSP","0","A","Water well; formwork",114,NULL,1,NULL,NULL,-10,104,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB107","T","Water well","x1, KeyNo: 14","QUSP","0","A","Water well; formwork",110,NULL,NULL,NULL,NULL,-71,39,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB103","T","Water well","Puits d, KeyNo: 4","QUSP","0","A","Water well; formwork",114,NULL,NULL,NULL,NULL,-41,73,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB104","T","Water well","Cuve medium, KeyNo: 8","QUSP","0","A","Water well; formwork",113,NULL,NULL,NULL,NULL,-15,98,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB105","T","Water well","P1, KeyNo: 9","QUSP","0","A","Water well; formwork",99,NULL,NULL,NULL,NULL,-116,-18,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB106","T","Water well","Cuve Est P1, KeyNo: 10","QUSP","0","A","Water well; formwork",128,NULL,13,0,"Summer",-38,90,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB102","T","Water well","Puits b, KeyNo: 2","QUSP","0","A","Water well; formwork",159,NULL,NULL,NULL,NULL,-64,95,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB110","T","Water well","P2, KeyNo: 13","QUSP","0","A","Water well; formwork",172,NULL,2,NULL,NULL,-74,98,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB101","T","Water well","Puits a, KeyNo: 1","QUSP","0","A","Water well; formwork",108,NULL,NULL,NULL,NULL,-37,71,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB109","T","Water well","puits c, KeyNo: 3","QUSP","0","A","Water well; formwork",108,NULL,NULL,NULL,NULL,-35,73,NULL,"WT"
"Horbourg01","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB108","T","Water well","cuve est d, KeyNo: 16","QUSP","0","A","Water well; formwork",82,NULL,NULL,NULL,NULL,-72,10,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB208","T",NULL,"Str.6 nr.2, KeyNo: 8","QUSP","0","A","Water well",149,NULL,NULL,NULL,NULL,-71,78,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB202","T",NULL,"1098 nr.2, KeyNo: 2","QUSP","0","A","Water well",129,NULL,10,NULL,NULL,-31,98,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB209","T",NULL,"Str.6 nr.3, KeyNo: 10","QUSP","0","A","Water well",155,NULL,NULL,NULL,NULL,-78,77,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB210","T",NULL,"Str.6 nr.4, KeyNo: 9","QUSP","0","A","Water well",168,NULL,7,NULL,NULL,-80,88,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB211","T",NULL,"Str.6 nr.5, KeyNo: 4","QUSP","0","A","Water well",204,0,14,0,"Summer",-107,97,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB212","T",NULL,"Str.6 nr.6, KeyNo: 5","QUSP","0","A","Water well",197,0,14,0,"Summer",-100,97,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB213","T",NULL,"1098 nr.3, KeyNo: 6","QUSP","0","A","Water well",132,NULL,11,NULL,NULL,-34,98,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB204","T",NULL,"Str.6 nr.7, KeyNo: 3","QUSP","0","A","Water well",142,0,12,NULL,NULL,-53,89,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB203","T",NULL,"1098 nr.4, KeyNo: 13","QUSP","0","A","Water well",135,NULL,16,0,"Summer",-32,103,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB201","T",NULL,"1098 nr.1, KeyNo: 7","QUSP","0","A","Water well",97,NULL,NULL,NULL,NULL,-23,74,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB205","T",NULL,"Str.6 nr.8, KeyNo: 1","QUSP","0","A","Water well",166,NULL,14,0,"Summer",-69,97,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB206","T",NULL,"Str.6, KeyNo: 12","QUSP","0","A","Water well",213,NULL,NULL,NULL,NULL,-120,93,NULL,"WT"
"Horbourg02","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB207","T",NULL,"Str.6 nr.1, KeyNo: 11","QUSP","0","A","Water well",86,NULL,NULL,NULL,NULL,-53,33,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB354","T",NULL,"TreeNo: 6054-02, KeyNo: 15","QUSP","16","A","Water well; formwork",81,NULL,NULL,NULL,NULL,127,207,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB304","T",NULL,"TreeNo: 7210-01, KeyNo: 34","QUSP","16","A","Water well; formwork",124,NULL,NULL,NULL,NULL,-78,46,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB339","T",NULL,"TreeNo: 7082-05, KeyNo: 53","QUSP","16","A","Water well; formwork",66,0,14,0,"Spring",86,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB340","T",NULL,"TreeNo: 7082-09, KeyNo: 55","QUSP","16","A","Water well; formwork",56,NULL,13,0,"Spring",96,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB341","T",NULL,"TreeNo: 7082-01, KeyNo: 49","QUSP","16","A","Water well; formwork",57,NULL,16,0,"Spring",95,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB342","T",NULL,"TreeNo: 7082-10, KeyNo: 56","QUSP","16","A","Water well; formwork",65,NULL,12,0,"Spring",87,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB343","T",NULL,"TreeNo: 7082-06, KeyNo: 54","QUSP","16","A","Water well; formwork",63,NULL,14,0,"Spring",89,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB344","T",NULL,"TreeNo: 7082-03, KeyNo: 51","QUSP","16","A","Water well; formwork",62,NULL,14,0,"Spring",90,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB345","T",NULL,"TreeNo: 7082-02, KeyNo: 50","QUSP","16","A","Water well; formwork",67,0,15,0,"Spring",85,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB346","T",NULL,"TreeNo: 7064-04, KeyNo: 31","QUSP","16","A","Water well; formwork",104,NULL,23,0,"Spring",56,159,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB347","T",NULL,"TreeNo: 7064-06, KeyNo: 33","QUSP","16","A","Water well; formwork",103,NULL,23,0,"Spring",57,159,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB348","T",NULL,"TreeNo: 6091-02, KeyNo: 20","QUSP","16","A","Water well; formwork",113,NULL,NULL,NULL,NULL,56,168,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB349","T",NULL,"TreeNo: 7052a, KeyNo: 98","QUSP","16","A","Water well; formwork",46,NULL,13,NULL,NULL,142,187,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB350","T",NULL,"TreeNo: 7052-03, KeyNo: 96","QUSP","16","A","Water well; formwork",45,0,9,1,NULL,143,187,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB351","T",NULL,"TreeNo: 7052-04, KeyNo: 99","QUSP","16","A","Water well; formwork",41,0,19,0,"Summer",148,188,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB352","T",NULL,"TreeNo: 7052-01, KeyNo: 82","QUSP","16","A","Water well; formwork",36,0,12,0,"Summer",153,188,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB353","T",NULL,"TreeNo: 7052-02, KeyNo: 92","QUSP","16","A","Water well; formwork",31,0,13,0,"Summer",158,188,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB355","T",NULL,"TreeNo: 6091-02-2, KeyNo: 61","QUSP","16","A","Water well; formwork",136,NULL,NULL,NULL,NULL,74,209,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB356","T",NULL,"TreeNo: 6054-03, KeyNo: 14","QUSP","16","A","Water well; formwork",114,NULL,NULL,NULL,NULL,97,210,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB357","T",NULL,"TreeNo: 6091-06, KeyNo: 24","QUSP","16","A","Water well; formwork",81,NULL,1,NULL,NULL,132,212,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB329","T",NULL,"TreeNo: 7082-07, KeyNo: 18","QUSP","16","A","Water well; formwork",48,NULL,NULL,NULL,NULL,87,134,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB330","T",NULL,"TreeNo: 7074-02, KeyNo: 64","QUSP","16","A","Water well; formwork",216,NULL,12,NULL,NULL,-80,136,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB331","T",NULL,"TreeNo: 7054-04, KeyNo: 73","QUSP","16","A","Water well; formwork",161,NULL,3,NULL,NULL,-18,143,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB332","T",NULL,"TreeNo: 6091-07, KeyNo: 62","QUSP","16","A","Water well; formwork",75,NULL,NULL,NULL,NULL,69,143,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB333","T",NULL,"TreeNo: 6224-03, KeyNo: 81","QUSP","16","A","Water well; formwork",60,NULL,19,0,"Summer",85,144,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB334","T",NULL,"TreeNo: 6224-04, KeyNo: 91","QUSP","16","A","Water well; formwork",59,NULL,19,0,"Summer",86,144,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB335","T",NULL,"TreeNo: 7064-05, KeyNo: 32","QUSP","16","A","Water well; formwork",82,NULL,11,NULL,NULL,66,147,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB336","T",NULL,"TreeNo: 7074-01, KeyNo: 65","QUSP","16","A","Water well; formwork",237,NULL,25,NULL,NULL,-88,149,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB337","T",NULL,"TreeNo: 7074-08, KeyNo: 63","QUSP","16","A","Water well; formwork",241,NULL,25,0,"Summer",-92,149,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB338","T",NULL,"TreeNo: 7082-04, KeyNo: 52","QUSP","16","A","Water well; formwork",52,NULL,15,0,"Spring",100,151,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB328","T",NULL,"TreeNo: 7074-07, KeyNo: 67","QUSP","16","A","Water well; formwork",199,NULL,6,NULL,NULL,-73,126,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB327","T",NULL,"TreeNo: 7074-09, KeyNo: 66","QUSP","16","A","Water well; formwork",216,NULL,8,NULL,NULL,-95,121,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB326","T",NULL,"TreeNo: 6084-02, KeyNo: 16","QUSP","16","A","Water well; formwork",53,NULL,NULL,NULL,NULL,62,114,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB325","T",NULL,"TreeNo: 6054-05, KeyNo: 27","QUSP","16","A","Water well; formwork",58,NULL,NULL,NULL,NULL,54,111,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB324","T",NULL,"TreeNo: 7074-05, KeyNo: 68","QUSP","16","A","Water well; formwork",192,NULL,NULL,NULL,NULL,-82,110,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB323","T",NULL,"TreeNo: 7208-08, KeyNo: 45","QUSP","16","A","Water well; formwork",135,NULL,6,NULL,NULL,-28,107,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB322","T",NULL,"TreeNo: 7180d, KeyNo: 90","QUSP","16","A","Water well; formwork",136,NULL,4,NULL,NULL,-30,106,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB321","T",NULL,"TreeNo: 7074-03, KeyNo: 69","QUSP","16","A","Water well; formwork",179,NULL,NULL,NULL,NULL,-74,105,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB301","T",NULL,"TreeNo: 7208-10, KeyNo: 47","QUSP","16","A","Water well; formwork",41,NULL,NULL,NULL,NULL,-59,-19,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB302","T",NULL,"TreeNo: 7208-05, KeyNo: 42","QUSP","16","A","Water well; formwork",48,NULL,NULL,NULL,NULL,-63,-16,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB303","T",NULL,"TreeNo: 7180b, KeyNo: 72","QUSP","16","A","Water well; formwork",73,NULL,NULL,NULL,NULL,-30,43,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB320","T",NULL,"TreeNo: 7074-04, KeyNo: 71","QUSP","16","A","Water well; formwork",183,NULL,NULL,NULL,NULL,-78,105,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB319","T",NULL,"TreeNo: 7208-09, KeyNo: 46","QUSP","16","A","Water well; formwork",143,NULL,NULL,NULL,NULL,-42,101,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB318","T",NULL,"TreeNo: 7208-07, KeyNo: 44","QUSP","16","A","Water well; formwork",156,NULL,NULL,NULL,NULL,-57,99,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB317","T",NULL,"TreeNo: 7074-06, KeyNo: 70","QUSP","16","A","Water well; formwork",144,NULL,NULL,NULL,NULL,-46,98,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB316","T",NULL,"TreeNo: 7208-04, KeyNo: 41","QUSP","16","A","Water well; formwork",157,NULL,NULL,NULL,NULL,-60,97,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB315","T",NULL,"TreeNo: 7210-03, KeyNo: 36","QUSP","16","A","Water well; formwork",176,NULL,18,0,"Summer",-80,96,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB314","T",NULL,"TreeNo: 7208-06, KeyNo: 43","QUSP","16","A","Water well; formwork",145,NULL,NULL,NULL,NULL,-57,88,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB313","T",NULL,"TreeNo: 6084-01, KeyNo: 17","QUSP","16","A","Water well; formwork",178,NULL,NULL,NULL,NULL,-92,86,NULL,"WT"
"Horbourg03","F","Horbourg-Wihr","Settlement","SRID=23031;POINT(827422.206501634 5334750.07682485)","HORB312","T",NULL,"TreeNo: 7213-04, KeyNo: 60","QUSP","16","A","Water well; formwork",147,0,NULL,NULL,NULL,-66,81,NULL,"WT"
