"Series_A","Series_B"
"VEND036","VEND249"
"VEND036","VEND250"
"VEND036","VEND042"
"VEND036","VEND270"
"VEND036","VILE101"
"VEND036","VEND050"
"VEND036","VRIG102"
"VEND037","VEND034"
"VEND037","VEND206"
"VEND037","VEND150"
"VEND037","VEND036"
"VEND037","VEND176"
"VEND037","VEND270"
"VEND037","VEND047"
"VEND037","VEND050"
"VEND037","VEND071"
"VEND039","195016"
"VEND039","NHO0003"
"VEND039","TROY019"
"VEND039","VEND221"
"VEND039","VEND154"
"VEND039","VEND206"
"VEND039","VEND020"
"VEND039","VEND047"
"VEND039","VEND050"
"VEND040","VEND184"
"VEND040","VEND220"
"VEND041","VEND133"
"VEND039","VEND240"
"VEND039","VEND250"
"VEND042","VEND143"
"VEND042","VEND036"
"VEND042","VEND047"
"VEND042","VEND050"
"VEND042","VEND008"
"VEND042","VEND032"
"VEND042","VEND033"
"VEND042","VEND034"
"VEND042","VEND255"
"VEND042","VEND262"
"VEND042","VEND174"
"VEND042","VEND185"
"VEND045","BAR_QT2"
"VEND043","VEND182"
"VEND045","BJG0002"
"VEND047","VEND037"
"VEND047","NOVY_QT3"
"VEND047","SILL123"
"VEND047","VEND033"
"VEND047","VEND142"
"VEND047","VEND174"
"VEND047","VEND181"
"VEND047","VEND185"
"VEND047","VEND187"
"VEND047","VEND206"
"VEND047","VEND039"
"VEND047","VEND042"
"VEND047","VEND071"
"VEND047","VEND093"
"VEND048","068025"
"VEND049","VEND180"
"VEND049","VEND066"
"VEND049","VEND073"
"VEND049","VEND184"
"VEND049","VEND217"
"VEND049","VEND220"
"VEND049","VEND232"
"VEND049","WARC203"
"VEND050","NOVY150"
"VEND050","VDMM001"
"VEND050","NHO0003"
"VEND050","NOVY_QT1"
"VEND050","NOVY107"
"VEND050","TROY018"
"VEND050","VEND032"
"VEND050","VEND036"
"VEND050","VEND037"
"VEND050","VEND039"
"VEND050","VEND042"
"VEND050","VEND221"
"VEND051","VEND093"
"VEND053","NHO0003"
"VEND053","MAP0002"
"VEND053","NOVY108"
"VEND053","NOVY120"
"VEND053","NOVY124"
"VEND053","NOVY125"
"VEND053","NOVY130"
"VEND053","VEND069"
"VEND053","VEND071"
"VEND053","NOVY150"
"VEND053","VEND192"
"VEND053","VEND255"
"VEND053","VEND133"
"VEND059","VEND073"
"VEND061","SARR635"
"VEND061","1890102"
"VEND062","195001"
"VEND061","VEND025"
"VEND062","VEND232"
"VEND062","VEND248"
"VEND065","VEND066"
"VEND065","VEND232"
"VEND065","VEND261"
"VEND066","VEND184"
"VEND066","VEND049"
"VEND066","VEND065"
"VEND066","VEND071"
"VEND066","VEND150"
"VEND066","VEND162"
"VEND069","SILL123"
"VEND069","TROY208"
"VEND068","NOR_QT1"
"VEND069","VEND053"
"VEND069","VEND174"
"VEND069","VEND154"
"VEND069","VEND255"
"VEND070","VEND227"
"VEND071","OSH0019"
"VEND071","NOVY107"
"VEND071","VEND066"
"VEND071","VEND185"
"VEND071","VEND192"
"VEND071","VEND217"
"VEND071","VEND164"
"VEND071","VEND037"
"VEND071","VEND047"
"VEND071","VEND053"
"VEND073","VEND184"
"VEND073","VEND049"
"VEND073","VEND059"
"VEND073","VEND095"
"VEND073","VEND181"
"VEND080","VEND005"
"VEND076","TROY147"
"VEND080","HOK0012"
"VEND080","DAMP108"
"VEND082","ZLF0013"
"VEND082","IALP062"
"VEND082","TROY198"
"VEND088","RHH0001"
"VEND088","IALP062"
"VEND089","068134"
"VEND088","VEND161"
"VEND088","TROY041"
"VEND089","METZ650"
"VEND089","NOVY_QT3"
"VEND089","NOVY126"
"VEND089","NOVY130"
"VEND089","NOVY150"
"VEND089","VEND107"
"VEND093","VEND253"
"VEND093","NOVY_QT5"
"VEND093","VEND047"
"VEND093","VEND051"
"VEND094","TROY212"
"VEND094","VEND004"
"VEND094","VEND036"
"VEND094","VEND161"
"VEND096","VILE101"
"VEND095","VEND073"
"VEND095","VEND181"
"VEND096","FAME101"
"VEND096","TROY020"
"VEND096","VEND033"
"VEND096","SAUL104"
"VEND096","SILL115"
"VEND100","A246_03"
"VEND100","TROY198"
"VEND101","VEND154"
"VEND102","VEND172"
"VEND102","VEND238"
"VEND101","VEND196"
"VEND102","VEND109"
"VEND107","VEND089"
"VEND107","GMW_QT1"
"VEND107","VEND161"
"VEND107","VEND174"
"VEND107","VEND255"
"VEND107","185060"
"VEND107","TROY143"
"VEND107","MEK07O3"
"VEND107","VEND034"
"VEND107","VEND142"
"VEND107","VILE101"
"VEND107","HKL0008"
"VEND109","VEND102"
"VEND109","195043"
"VEND109","TROY142"
"VEND109","VEND221"
"VEND109","VEND229"
"VEND109","VEND172"
"VEND116","SILL123"
"VEND116","TROY143"
"VEND116","VILE101"
"VEND116","VEND134"
"VEND117","195009"
"VEND117","VEND167"
"VEND120","VEND142"
"VEND120","VEND165"
"VEND120","VEND176"
"VEND120","VEND196"
"VEND120","VEND262"
"VEND122","VEND164"
"VEND122","VEND176"
"VEND123","SARR605"
"VEND125","VEND225"
"VEND133","VEND041"
"VEND133","VEND053"
"VEND133","VEND195"
"VEND133","VEND232"
"VEND134","VEND116"
"VEND134","VEND150"
"VEND142","VEND150"
"VEND142","VEND157"
"VEND142","VEND107"
"VEND142","VEND174"
"VEND142","VEND187"
"VEND142","VEND120"
"VEND142","VEND047"
"VEND142","VEND196"
"VEND142","VEND198"
"VEND142","VEND210"
"VEND143","185_QT3"
"VEND142","VEND249"
"VEND142","VEND255"
"VEND143","LMH0001"
"VEND143","F2A0101"
"VEND143","OSG0001"
"VEND143","SILL_QT6"
"VEND143","SILL123"
"VEND143","VEND042"
"VEND143","VILE101"
"VEND143","VRIG106"
"VEND144","VEND161"
"VEND144","VEND240"
"VEND143","VEND165"
"VEND143","VEND207"
"VEND150","GWP0001"
"VEND150","VEND142"
"VEND150","VEND066"
"VEND150","VEND181"
"VEND150","VEND210"
"VEND150","VEND134"
"VEND150","VEND021"
"VEND150","VEND262"
"VEND150","VEND032"
"VEND150","VEND036"
"VEND150","VEND037"
"VEND154","VEND069"
"VEND151","SARR616"
"VEND151","SARR624"
"VEND154","VEND039"
"VEND154","VEND255"
"VEND154","VEND101"
"VEND154","VEND168"
"VEND155","VEND009"
"VEND155","VEND249"
"VEND157","VEND033"
"VEND157","VEND174"
"VEND157","VEND262"
"VEND157","VEND142"
"VEND157","VEND165"
"VEND161","068141"
"VEND160","VEND003"
"VEND161","SILL115"
"VEND161","MEK07W3"
"VEND161","TROY011"
"VEND161","TROY200"
"VEND161","VEND088"
"VEND161","VEND208"
"VEND161","VEND274"
"VEND161","VEND094"
"VEND161","VEND107"
"VEND161","VEND144"
"VEND162","VEND233"
"VEND162","VEND066"
"VEND164","VEND122"
"VEND164","VEND170"
"VEND164","VEND071"
"VEND165","VEND143"
"VEND165","BJG0004"
"VEND165","VEND120"
"VEND165","VEND157"
"VEND165","VEND270"
"VEND165","VEND181"
"VEND168","VEND154"
"VEND167","SAND103"
"VEND167","VEND117"
"VEND170","VEND164"
"VEND172","FLEV104"
"VEND172","NOVY111"
"VEND170","VEND224"
"VEND172","VEND192"
"VEND172","VEND102"
"VEND172","VEND109"
"VEND172","VEND220"
"VEND174","NOVY141"
"VEND174","OSH0024"
"VEND174","VEND036"
"VEND174","VEND042"
"VEND174","VEND047"
"VEND174","VEND107"
"VEND174","VEND069"
"VEND174","VEND181"
"VEND174","VEND196"
"VEND174","VEND230"
"VEND174","VEND142"
"VEND174","VEND157"
"VEND174","VEND255"
"VEND176","VEND213"
"VEND175","DAMP103"
"VEND176","VEND120"
"VEND176","VEND122"
"VEND175","DAMP108"
"VEND176","VEND037"
"VEND176","VEND238"
"VEND180","VEND049"
"VEND180","VEND224"
"VEND180","VEND232"
"VEND181","VEND095"
"VEND180","VEND181"
"VEND180","VEND184"
"VEND180","VEND217"
"VEND181","VEND150"
"VEND181","VEND165"
"VEND181","VEND174"
"VEND181","VEND180"
"VEND181","VEND185"
"VEND181","VEND196"
"VEND181","VEND217"
"VEND181","VEND232"
"VEND181","VEND255"
"VEND181","VEND047"
"VEND181","VEND073"
"VEND182","VEND043"
"VEND183","HOK0012"
"VEND184","VEND217"
"VEND184","AUTR201"
"VEND184","VEND040"
"VEND184","VEND049"
"VEND184","VEND066"
"VEND184","VEND073"
"VEND184","VEND180"
"VEND185","NOVY_QT6"
"VEND185","563005"
"VEND185","VEND181"
"VEND185","VEND042"
"VEND185","VEND047"
"VEND185","VEND071"
"VEND185","VEND255"
"VEND186","VEND200"
"VEND186","VEND224"
"VEND185","VEND187"
"VEND185","VEND195"
"VEND187","VEND047"
"VEND187","MAP0002"
"VEND187","VEND142"
"VEND187","VEND185"
"VEND187","VEND249"
"VEND192","195001"
"VEND192","VEND053"
"VEND192","VEND071"
"VEND192","VEND172"
"VEND192","VEND193"
"VEND193","VEND192"
"VEND195","VEND133"
"VEND194","VEND195"
"VEND195","195052"
"VEND195","VEND185"
"VEND195","VEND194"
"VEND195","VEND214"
"VEND194","TROY142"
"VEND195","VEND224"
"VEND196","NOVY107"
"VEND196","MEH0001"
"VEND196","DAMP105"
"VEND196","F2A0101"
"VEND196","VEND181"
"VEND196","VEND034"
"VEND196","VEND101"
"VEND196","VEND120"
"VEND196","VEND142"
"VEND196","VEND174"
"VEND196","VEND198"
"VEND196","VEND221"
"VEND196","VEND243"
"VEND196","VEND245"
"VEND198","VEND036"
"VEND198","195005"
"VEND198","VEND021"
"VEND198","VEND196"
"VEND198","VEND210"
"VEND198","VEND142"
"VEND200","VEND186"
"VEND207","VEND143"
"VEND206","VEND240"
"VEND206","VEND018"
"VEND206","VEND020"
"VEND206","VEND037"
"VEND206","VEND039"
"VEND206","VEND047"
"VEND208","VEND161"
"VEND210","VEND142"
"VEND210","VEND036"
"VEND210","VEND150"
"VEND210","VEND198"
"VEND211","HOK0012"
"VEND213","195023"
"VEND213","195025"
"VEND213","VEND238"
"VEND213","VEND255"
"VEND214","NOVY137"
"VEND213","VEND176"
"VEND216","VEND215"
"VEND214","VEND195"
"VEND214","VEND227"
"VEND214","VEND249"
"VEND214","VEND262"
"VEND215","VEND216"
"VEND217","SILL_QT6"
"VEND217","VEND180"
"VEND217","VEND181"
"VEND217","VEND184"
"VEND217","VEND219"
"VEND217","VEND220"
"VEND217","VEND049"
"VEND217","VEND071"
"VEND217","VEND232"
"VEND217","VEND233"
"VEND219","VEND217"
"VEND219","VEND220"
"VEND220","VEND040"
"VEND220","VEND049"
"VEND220","VEND172"
"VEND221","VEND109"
"VEND220","VEND217"
"VEND220","VEND219"
"VEND220","VEND232"
"VEND221","VEND196"
"VEND221","NOVY107"
"VEND221","VEND039"
"VEND221","VEND050"
"VEND224","VEND170"
"VEND224","VEND180"
"VEND224","VEND186"
"VEND224","VEND195"
"VEND225","VRIG106"
"VEND225","VEND125"
"VEND225","195026"
"VEND225","VEND248"
"VEND226","SILL_QT6"
"VEND228","VEND270"
"VEND226","VEND232"
"VEND227","VEND070"
"VEND227","VEND214"
"VEND227","VEND228"
"VEND228","VEND227"
"VEND228","VEND232"
"VEND229","VEND109"
"VEND230","VEND174"
"VEND232","VEND133"
"VEND232","VEND180"
"VEND232","VEND181"
"VEND232","VEND217"
"VEND232","VEND220"
"VEND232","VEND049"
"VEND232","VEND062"
"VEND232","VEND065"
"VEND232","VEND226"
"VEND232","VEND228"
"VEND232","VEND241"
"VEND232","VEND248"
"VEND232","WARC203"
"VEND233","VEND162"
"VEND233","VEND217"
"VEND236","VEND255"
"VEND238","VEND176"
"VEND238","VEND213"
"VEND238","VEND102"
"VEND240","VEND144"
"VEND240","VEND016"
"VEND240","VEND039"
"VEND240","VEND249"
"VEND240","VEND253"
"VEND240","VEND270"
"VEND240","VEND206"
"VEND241","VEND232"
"VEND243","NOVY107"
"VEND243","VEND196"
"VEND243","VEND245"
"VEND243","VEND255"
"VEND245","VEND196"
"VEND245","VEND243"
"VEND248","VEND225"
"VEND248","GVE0004"
"VEND248","VEND016"
"VEND248","VEND062"
"VEND248","VEND232"
"VEND249","VEND187"
"VEND249","VEND018"
"VEND249","195029"
"VEND249","NHO0003"
"VEND249","VEND142"
"VEND249","VEND155"
"VEND249","VEND214"
"VEND249","VEND240"
"VEND249","VEND036"
"VEND250","VEND009"
"VEND250","VEND036"
"VEND250","VEND039"
"VEND253","VEND093"
"VEND255","195026"
"VEND253","VEND240"
"VEND255","FLEV104"
"VEND255","VEND042"
"VEND255","TROY099"
"VEND255","VEND034"
"VEND255","VEND053"
"VEND255","VEND142"
"VEND255","VEND154"
"VEND255","VEND069"
"VEND255","VEND174"
"VEND255","VEND181"
"VEND255","VEND185"
"VEND255","VEND107"
"VEND255","VEND213"
"VEND255","VEND236"
"VEND255","VEND243"
"VEND255","VITT107"
"VEND261","OSH0024"
"VEND261","VEND065"
"VEND261","VEND271"
"VEND262","VEND016"
"VEND262","VEND042"
"VEND262","VEND120"
"VEND262","VEND150"
"VEND262","VEND157"
"VEND262","VEND214"
"VEND263","EMP_QT1"
"VEND263","185150"
"VEND265","ALC0033"
"VEND263","VEND274"
"VEND265","GMW0005"
"VEND265","TROY137"
"VEND270","NOVY_QT5"
"VEND270","VEND228"
"VEND270","VEND016"
"VEND270","VEND036"
"VEND270","VEND037"
"VEND270","VEND165"
"VEND270","VEND240"
"VEND271","VEND261"
"VEND274","TROY085"
"VEND274","VEND161"
"VEND274","VEND263"
"VFH_QT1","IWRD578"
"VERD101","1890302"
"VFH_QT1","ELT2003"
"VFH_QT1","185143"
"VFH_QT1","SILL111"
"VFH_QT1","VFH0054"
"VFH_QT1","VFH0061"
"VFH_QT2","068_QT04"
"VFH_QT3","VFH_QT4"
"VFH_QT2","068096"
"VFH_QT5","195011"
"VFH_QT4","VFH_QT3"
"VFH_QT4","VFH0018"
"VFH_QT5","195022"
"VFH_QT5","202024"
"VFH_QT5","1DH0032"
"VFH_QT5","1DH0039"
"VFH_QT5","ELT0005"
"VFH_QT5","TROY083"
"VFH_QT5","FLEV137"
"VFH_QT5","HORB105"
"VFH_QT5","TROY110"
"VFH_QT5","TROY217"
"VFH_QT5","VDMWL05"
"VFH_QT5","VDMWL06"
"VFH_QT5","VNW0001"
"VFH_QT5","VAL0014"
"VFH0004","VFH0013"
"VFH0004","FLEV137"
"VFH0004","VFH0023"
"VFH0009","068_QT04"
"VFH0006","5850204"
"VFH0006","VFH0031"
"VFH0007","VFH0051"
"VFH0009","VFH0027"
"VFH0009","195048"
"VFH0009","068083"
"VFH0009","VAL0030"
"VFH0010","VFH0018"
"VFH0011","POM3003"
"VFH0011","195011"
"VFH0010","VFH0042"
"VFH0013","195049"
"VFH0013","1DH0032"
"VFH0013","C4A_QT3"
"VFH0013","C4A1701"
"VFH0013","ELT0005"
"VFH0013","ELT2003"
"VFH0013","ELT2004"
"VFH0013","HORB105"
"VFH0013","OFBG209"
"VFH0013","PLIC101"
"VFH0013","OSN0003"
"VFH0013","TROY216"
"VFH0015","195008"
"VFH0013","VFH0027"
"VFH0014","VNW0010"
"VFH0015","195014"
"VFH0015","195023"
"VFH0015","195025"
"VFH0015","195031"
"VFH0013","VAL0025"
"VFH0013","VDMWL01"
"VFH0013","VFH0004"
"VFH0015","1DH0032"
"VFH0015","195010"
"VFH0017","600M1"
"VFH0015","FLEV129"
"VFH0018","VFH_QT4"
"VFH0018","VFH0010"
"VFH0019","VFH0028"
"VFH0023","195014"
"VFH0023","FLEV109"
"VFH0023","1DH0032"
"VFH0023","FLEV_QT1"
"VFH0023","FLEV103"
"VFH0023","FLEV113"
"VFH0023","FLEV127"
"VFH0023","FLEV128"
"VFH0023","FLEV129"
"VFH0023","FLEV137"
"VFH0023","VFH0054"
"VFH0023","VFH0004"
"VFH0023","VIGO102"
"VFH0024","068042"
"VFH0024","068009"
"VFH0027","068147"
"VFH0027","068130"
"VFH0026","ALC0002"
"VFH0026","C5A0203"
"VFH0026","EMP_QT1"
"VFH0026","SWP0002"
"VFH0027","1DH0015"
"VFH0027","202045"
"VFH0027","1DH0039"
"VFH0027","FLEV113"
"VFH0027","ELT0003"
"VFH0028","HOK0019"
"VFH0027","PLIC101"
"VFH0027","VFH0009"
"VFH0027","VFH0013"
"VFH0028","VFH0019"
"VFH0031","DAAH15A"
"VFH0032","1890102"
"VFH0031","VDMWL31"
"VFH0031","VFH0006"
"VFH0034","195014"
"VFH0033","VDM2W15"
"VFH0033","VFH0037"
"VFH0034","VFH0061"
"VFH0034","MMB0015"
"VFH0035","068009"
"VFH0035","068023"
"VFH0035","195050"
"VFH0035","068118"
"VFH0035","195020"
"VFH0035","C4A_QT3"
"VFH0035","ELT0005"
"VFH0035","TROY085"
"VFH0035","HORB105"
"VFH0035","OFBG212"
"VFH0035","POM2002"
"VFH0035","SARR216"
"VFH0035","TROY019"
"VFH0035","TROY143"
"VFH0035","TROY200"
"VFH0036","195011"
"VFH0035","VFH0049"
"VFH0036","195031"
"VFH0037","F1B0301"
"VFH0036","587010"
"VFH0037","DMN1036"
"VFH0036","FLEV128"
"VFH0037","DAAH15A"
"VFH0037","F1B0503"
"VFH0037","F1B0603"
"VFH0037","F1B0302"
"VFH0037","F1B0401"
"VFH0037","VDM0001"
"VFH0037","OSD_QT1"
"VFH0037","VFH0033"
"VFH0038","LIW0005"
"VFH0038","600M1"
"VFH0037","SWP0002"
"VFH0038","5850205"
"VFH0038","068154"
"VFH0038","MB_QT1"
"VFH0038","LIW_QT2"
"VFH0038","NOVY134"
"VFH0039","VFH0050"
"VFH0041","195006"
"VFH0041","195018"
"VFH0041","195020"
"VFH0041","195031"
"VFH0041","195049"
"VFH0041","1DH0032"
"VFH0041","195007"
"VFH0041","TROY217"
"VFH0041","VAL0014"
"VFH0041","FLEV103"
"VFH0041","FLEV137"
"VFH0041","VL00373"
"VFH0044","1DH0039"
"VFH0042","VFH0010"
"VFH0044","HORB342"
"VFH0044","202045"
"VFH0047","FLEV_QT2"
"VFH0047","195014"
"VFH0046","LIW0005"
"VFH0047","FLEV117"
"VFH0047","FLEV129"
"VFH0047","FLEV150"
"VFH0049","C4A_QT3"
"VFH0050","VFH0039"
"VFH0049","TROY143"
"VFH0049","VFH0035"
"VFH0050","BAW0002"
"VFH0051","TROY208"
"VFH0051","GMW0005"
"VFH0051","195007"
"VFH0051","FLEV_QT1"
"VFH0051","FLEV_QT3"
"VFH0051","FLEV106"
"VFH0051","FLEV109"
"VFH0051","FLEV113"
"VFH0051","FLEV117"
"VFH0051","FLEV128"
"VFH0051","TROY217"
"VFH0051","068134"
"VFH0051","OFBG212"
"VFH0051","195050"
"VFH0051","C4A_QT1"
"VFH0051","TROY143"
"VFH0054","56304005"
"VFH0051","BASH101"
"VFH0051","VFH0007"
"VFH0054","195048"
"VFH0054","202045"
"VFH0054","202048"
"VFH0054","068002"
"VFH0054","VFH_QT1"
"VFH0054","VFH0023"
"VFH0054","068096"
"VFH0057","1DH0032"
"VFH0060","VFH0061"
"VFH0061","202048"
"VFH0061","C4A_QT3"
"VFH0061","VFH_QT1"
"VFH0061","FLEV_QT1"
"VFH0061","TROY137"
"VFH0061","VFH0034"
"VIGO102","195050"
"VIGO102","195017"
"VIGO102","195021"
"VIGO102","195031"
"VIGO102","195035"
"VIGO102","195047"
"VFH0061","VFH0060"
"VIGO102","195014"
"VIGO102","FLEV_QT1"
"VIGO102","C4A_QT2"
"VIGO102","FLEV106"
"VIGO102","FLEV129"
"VIGO102","OSN0003"
"VIGO102","SARR609"
"VIGO102","SILL_QT6"
"VIGO102","TROY066"
"VIGO102","SILL_QT7"
"VILE101","C5A0203"
"VILE101","185362"
"VIGO102","VFH0023"
"VILE101","068129"
"VILE101","BSN0004"
"VILE101","DAMB_QT1"
"VILE101","DMN4_QT1"
"VILE101","DIF0025"
"VILE101","DMN4016"
"VILE101","NEW0013"
"VILE101","NOVY126"
"VILE101","SILL115"
"VILE101","TROY095"
"VILE101","TROY100"
"VILE101","TROY102"
"VILE101","TROY125"
"VILE101","TROY127"
"VILE101","TROY128"
"VILE101","TROY131"
"VILE101","TROY147"
"VILE101","TROY163"
"VILE101","LUPP101"
"VILE101","TROY020"
"VILE101","TROY024"
"VILE101","TROY039"
"VILE101","TROY074"
"VILE101","TROY172"
"VILE101","TROY184"
"VILE101","TROY210"
"VILE101","TROY215"
"VILE101","TROY216"
"VILE101","VEND036"
"VILE101","VEND096"
"VILE101","VEND107"
"VILE101","VEND116"
"VILE101","VEND143"
"VITT103","VEND034"
"VITT102","VITT107"
"VITT102","VITT103"
"VITT107","BOUX101"
"VITT103","VITT102"
"VITT103","VITT106"
"VITT103","VITT107"
"VITT103","VITT109"
"VITT106","VITT103"
"VITT106","VITT109"
"VITT107","FLEV122"
"VITT107","FLEV107"
"VITT107","VEND255"
"VITT107","VITT102"
"VITT107","VITT103"
"VITT109","VITT103"
"VITT109","VITT106"
"VL00373","ELS0007"
"VL00373","BHC0038"
"VL00373","DIFO035"
"VL00373","FLOR101"
"VL00373","FLOR103"
"VL00373","SARR620"
"VL00373","SILL_QT6"
"VL00373","TROY055"
"VL00373","TROY083"
"VL00373","TROY176"
"VL00373","VAL0011"
"VL05269","SNP0001"
"VL00373","VFH0041"
"VL00373","VL05289"
"VL05269","VL05289"
"VL05291","FLEV129"
"VL05271","SPR0002"
"VL05271","VL05289"
"VL05271","VL05292"
"VL05289","DIFO054"
"VL05289","VL00373"
"VL05289","VL05269"
"VL05289","VL05271"
"VL05289","VL05288"
"VL05288","VL05289"
"VL05291","TROY137"
"VL05291","VL05292"
"VL05291","VL05293"
"VL05292","DIFO054"
"VL05293","BHC0038"
"VL05292","VL05291"
"VL05292","VL05293"
"VL05292","VL05271"
"VL05293","DMW0001"
"VLD0001","FLEV143"
"VL05293","VL05291"
"VL05293","VL05292"
"VLD0001","1TN0096"
"VLD0001","FLOR103"
"VLD0001","195009"
"VLD0001","195021"
"VLD0001","ALC0103"
"VLD0001","MRW0002"
"VLD0001","NOVY119"
"VLD0001","SILL150"
"VLD0001","TROY049"
"VLD0001","TROY170"
"VLD0001","SILL151"
"VLD0001","195050"
"VLD0001","195020"
"VLD0001","195035"
"VLD0001","DAMB110"
"VLD0001","GWP0001"
"VLD0001","HORB336"
"VLD0001","IOSS001"
"VLD0001","SARR216"
"VLD0001","DMN4_QT2"
"VLD0001","LUPP101"
"VLD0001","SNP0001"
"VLD0001","SILL120"
"VLD0001","TROY090"
"VLD0001","TROY150"
"VLD0001","TROY176"
"VLD0001","TROY180"
"VLD0001","TROY210"
"VNW0001","195053"
"VNW0001","1TN0093"
"VNW0001","195008"
"VNW0001","BJG0004"
"VNW0001","BHC0053"
"VNW0001","VDM2W17"
"VNW0001","FLEV117"
"VNW0001","FLEV124"
"VNW0001","TROY208"
"VNW0001","VDMWL41"
"VNW0001","BSN0004"
"VNW0001","C4A_QT2"
"VNW0001","C4A_QT3"
"VNW0001","C4A0201"
"VNW0001","VDM2W07"
"VNW0001","VDMLR15"
"VNW0001","VFH_QT5"
"VNW0002","FLEV129"
"VNW0002","OSN0003"
"VNW0001","OSN0001"
"VNW0003","VDM2W17"
"VNW0003","VDMLR01"
"VNW0003","IWRD577"
"VNW0004","195008"
"VNW0003","VDMLR15"
"VNW0004","VDM2W26"
"VNW0004","VDMWL50"
"VNW0004","195021"
"VNW0004","195022"
"VNW0005","VDM2W02"
"VNW0005","IWRD577"
"VNW0005","IWRD578"
"VNW0004","VDMLR07"
"VNW0005","VDM2W13"
"VNW0005","VDMWL41"
"VNW0005","VDM2W03"
"VNW0005","VDM2W05"
"VNW0006","IWRD577"
"VNW0005","VRW0001"
"VNW0007","IWRD577"
"VNW0006","VDMLR05"
"VNW0006","VDM2W02"
"VNW0006","VDM2W24"
"VNW0006","WOE0003"
"VNW0007","VDMWL10"
"VNW0007","VDMWL45"
"VNW0009","IWRD577"
"VNW0009","IWRD578"
"VNW0009","VDMWL44"
"VNW0009","VDMWL47"
"VNW0009","SILL105"
"VNW0009","VDM2W18"
"VNW0010","SAND102"
"VNW0010","NEW0011"
"VNW0010","VDMLR10"
"VOW0001","BHC0043"
"VNW0010","VFH0014"
"VNW0011","VRW0001"
"VNW0011","DMN1028"
"VOW0001","C5A_QT1"
"VOW0001","RAT0002"
"VOW0001","VOW0006"
"VOW0001","SWP0002"
"VOW0001","VOW0007"
"VOW0001","VOW0016"
"VOW0001","VOW0025"
"VOW0001","VOW0039"
"VOW0001","VOW0040"
"VOW0001","VRW0008"
"VOW0004","NWH0033"
"VOW0004","RAT0002"
"VOW0004","NWH0038"
"VOW0005","ALC0048"
"VOW0004","VOW0017"
"VOW0005","C5A0102"
"VOW0005","NWH0032"
"VOW0005","C5A0104"
"VOW0005","C5A0203"
"VOW0005","C5A0305"
"VOW0005","C5A0404"
"VOW0005","NWH0036"
"VOW0005","NWH0038"
"VOW0006","C5A_QT1"
"VOW0005","SPR0005"
"VOW0005","UDP0005"
"VOW0006","VRW0008"
"VOW0007","068147"
"VOW0006","VOW0001"
"VOW0007","VOW0001"
"VOW0007","F1B0603"
"VOW0007","GUEN101"
"VOW0007","NWH0032"
"VOW0007","NWH0033"
"VOW0007","NWH0036"
"VOW0007","NWH0038"
"VOW0016","VOW0001"
"VOW0013","NWH0033"
"VOW0013","NWH0038"
"VOW0013","VOW0028"
"VOW0013","VOW0039"
"VOW0013","VOW0040"
"VOW0016","HOK0002"
"VOW0013","SPR0005"
"VOW0016","SWP0002"
"VOW0016","VOW0040"
"VOW0016","VRW0008"
"VOW0017","F1B0603"
"VOW0017","VOW0004"
"VOW0017","VOW0040"
"VOW0017","ZLF_QT1"
"VOW0017","ZLF0045"
"VOW0028","NWH0038"
"VOW0028","BHC0077"
"VOW0028","DIFO036"
"VOW0028","DIFO044"
"VOW0025","VDMWL45"
"VOW0025","VOW0001"
"VOW0028","OSD_QT1"
"VOW0028","VOW0013"
"VOW0028","VOW0039"
"VOW0039","BHC0039"
"VOW0039","ALC0002"
"VOW0039","C5A_QT1"
"VOW0039","BHC0086"
"VOW0039","LIW_QT1"
"VOW0039","LRB0025"
"VOW0039","LRB0032"
"VOW0039","VOW0001"
"VOW0039","VOW0013"
"VOW0039","VOW0028"
"VOW0039","SPR0005"
"VOW0039","SWP0002"
"VOW0039","VDMWL07"
"VOW0040","VOW0001"
"VOW0040","VOW0013"
"VOW0040","VOW0016"
"VOW0040","VOW0017"
"VOW0040","VRW0008"
"VRIG102","VEND036"
"VRIG106","VEND034"
"VRIG106","195050"
"VRIG106","563007"
"VRIG106","F2A0101"
"VRIG106","VEND143"
"VRIG106","VEND225"
"VRW0001","1GD0003"
"VRW0001","DIFO026"
"VRW0001","DIFO044"
"VRW0001","VBA0001"
"VRW0001","VDMWL45"
"VRW0001","VDMWL52"
"VRW0001","VNW0005"
"VRW0001","VNW0011"
"VRW0001","DIFO036"
"VRW0001","VDM2W03"
"VRW0007","BHO0003"
"VRW0002","068100"
"VRW0007","VDM2W21"
"VRW0007","VDMWL03"
"VRW0007","VDMWL50"
"VRW0007","WOE0004"
"VRW0008","VOW0001"
"VRW0008","GUEN101"
"VRW0008","VOW0040"
"VRW0008","ZLF0032"
"VRW0008","VOW0006"
"VRW0008","VOW0016"
"VRW0008","BHC0040"
"VZS0001","C5A0203"
"VZS0001","5870303"
"VZS0002","NOVY_QT4"
"VZS0003","SPR0004"
"WARC203","VEND049"
"WARC202","WARC203"
"WEF0013","DIF0015"
"WARC203","VEND232"
"WARC203","WARC202"
"WEF0013","DIFO018"
"WEF0017","BHC0037"
"WEF0013","WEF0017"
"WEF0017","ELS0007"
"WEF0017","MLO0001"
"WEF0017","TROY137"
"WEF0017","TROY143"
"WEF0017","WEF0013"
"WHN_QT1","CUY0030"
"WHN_QT3","CUY0034"
"WHN_QT1","WHN0005"
"WHN_QT2","WHN_QT3"
