Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
FLEV109,T,MRW0002,1,56,0.05127713,0.61808212,0.38078231,5.77773715,0.78181818,0.07272727,0.0000291459
FLEV109,T,MRW0002,3,56,0.16548118,0.61112443,1.24439782,5.67357314,0.76363636,0.10909091,0.0000921590
MMB0015,1,MRW0002,0,60,0.49370174,0.69566545,4.36069293,7.37511356,0.76271186,0.01694915,0.0000544035
TROY007,Q,MRW0002,3,60,0.36182291,0.50443144,2.98120027,4.44916044,0.76271186,0.00000000,0.0000544035
SILL146,T,MRW0002,0,90,0.35961895,0.50275672,3.63588160,5.45595051,0.70786517,0.02247191,0.0000878199
068085,0,068015,B,63,0.61156946,0.50638718,6.08639927,4.58654971,0.75806452,0.00000000,0.0000482380
068085,0,068015,C,59,0.62157858,0.59476921,6.04300817,5.58580488,0.81034483,0.00000000,0.0000022783
068085,A,068015,C,55,0.66148627,0.60683563,6.48158454,5.55822607,0.79629630,0.00000000,0.0000133281
068094,0,068015,B,65,0.42392037,0.52470294,3.74446828,4.89224939,0.76562500,0.01562500,0.0000213771
068096,A,068015,B,62,0.54395828,0.51455289,5.06302928,4.64828191,0.77049180,0.00000000,0.0000238711
GEP0007,1,GEP_QT1,R,62,0.72457120,0.66880183,8.21108869,6.96829824,0.80327869,0.00000000,0.0000021652
GEP0028,1,GEP_QT1,R,52,0.64578443,0.63279385,6.04021448,5.77865276,0.84313725,0.00000000,0.0000009536
ZLF0027,0,ZLF0046,1,104,0.14249726,0.50138519,1.46109947,5.85252037,0.72815534,0.02912621,0.0000036382
ZLF2009,1,ZLF0046,1,113,0.59775208,0.68024036,7.89093584,9.77746694,0.74107143,0.02678571,0.0000003352
ZLF0003,1,ZLF0046,1,113,0.48644391,0.56192744,5.89214712,7.15711964,0.75000000,0.01785714,0.0000001213
ATT_QT1,R,PLIC101,T,62,0.47635651,0.60214351,4.23139482,5.84200209,0.77049180,0.00000000,0.0000238711
FLEV150,T,FLEV_QT2,R,51,0.90672916,0.74693557,15.20355476,7.86370447,0.80000000,0.00000000,0.0000220905
FLEV129,T,FLEV_QT2,R,51,0.09909698,0.64485103,0.70418766,5.90593780,0.80000000,0.02000000,0.0000220905
FLEV106,T,FLEV_QT2,R,51,0.84301265,0.80549987,11.08211382,9.51491344,0.84000000,0.02000000,0.0000015220
VFH0047,0,FLEV_QT2,R,51,0.81653108,0.53650207,10.00126778,4.45019428,0.78000000,0.00000000,0.0000750132
VFH0047,Q,FLEV_QT2,R,51,0.81653108,0.53650207,10.00126778,4.45019428,0.78000000,0.00000000,0.0000750132
FLEV128,T,FLEV_QT2,R,51,-0.00060365,0.68573468,-0.00426843,6.59494707,0.78000000,0.02000000,0.0000750132
CUY0061,1,CUY0103,1,52,0.79981397,0.68629730,9.51575778,6.67223119,0.80392157,0.03921569,0.0000141921
VFH0009,0,VFH0027,0,133,0.42920874,0.57246397,5.45970325,7.99110966,0.71969697,0.05303030,0.0000004459
ELT0003,1,VFH0027,0,100,-0.00278339,0.51003828,-0.02769451,5.87003595,0.73737374,0.01010101,0.0000023162
1DH0015,M,VFH0027,0,92,0.16107090,0.55596737,1.55684650,6.34545648,0.71428571,0.06593407,0.0000434526
VFH0013,0,VFH0027,0,186,0.03136427,0.53852885,0.42681014,8.66947478,0.70270270,0.03783784,0.0000000351
202045,B,VFH0027,0,78,0.17690744,0.65572012,1.57723344,7.57139709,0.75324675,0.06493506,0.0000088112
VEND233,T,VEND217,T,103,0.60143214,0.60149121,7.60293555,7.56673871,0.72549020,0.00980392,0.0000052466
VEND180,T,VEND217,T,90,0.47918209,0.56446572,5.15040998,6.41482352,0.71910112,0.03370787,0.0000356516
VEND071,T,VEND217,T,108,0.49266485,0.58197081,5.85618566,7.36803360,0.71962617,0.00934579,0.0000055285
VEND181,T,VEND217,T,92,0.55466031,0.57338662,6.35893423,6.63947668,0.72527473,0.02197802,0.0000172371
VEND219,T,VEND217,T,125,0.74994139,0.70582523,12.62424759,11.05044470,0.73387097,0.00806452,0.0000001903
VEND184,T,VEND217,T,96,0.54715466,0.62466590,6.37132976,7.75569438,0.73684211,0.03157895,0.0000038951
VEND049,T,VEND217,T,74,0.49146413,0.68138185,4.82154316,7.89929578,0.73972603,0.01369863,0.0000419552
VEND232,T,VEND217,T,102,0.45683601,0.51547318,5.16119415,6.01551800,0.71287129,0.00990099,0.0000188022
VEND220,T,VEND217,T,150,0.76009152,0.69201772,14.27804021,11.66226102,0.71140940,0.01342282,0.0000002454
SILL_QT6,R,VEND217,T,108,0.57026062,0.54195997,7.18086602,6.63944644,0.72897196,0.01869159,0.0000021690
CUY0058,1,CUY0095,1,79,0.54372778,0.53939310,5.72178392,5.62096349,0.73076923,0.01282051,0.0000457782
CUY0108,1,CUY0095,1,59,0.66088153,0.50617498,6.70644792,4.43112333,0.75862069,0.01724138,0.0000817561
CUY0028,1,CUY0095,1,60,0.59393704,0.58576111,5.67066702,5.50414936,0.76271186,0.01694915,0.0000544035
185150,0,185013,E,77,0.46737151,0.54537597,4.60878860,5.63486302,0.72368421,0.03947368,0.0000961659
185014,E,185013,E,189,0.84159774,0.69905446,21.36512377,13.36854722,0.78723404,0.02127660,0.0000000000
185014,E,185013,F,188,0.85676805,0.67765613,22.71879452,12.56766678,0.72192513,0.02673797,0.0000000013
185031,E,185013,F,180,0.56275354,0.57835099,9.10827972,9.45854105,0.73184358,0.04469274,0.0000000006
185022,F,185013,F,194,0.78527217,0.57723928,17.61986090,9.79513411,0.70984456,0.05699482,0.0000000055
185024,E,185013,E,182,0.82722304,0.62099374,19.80720573,10.62942113,0.74585635,0.02762431,0.0000000000
185024,E,185013,F,182,0.83603519,0.62493360,20.49972417,10.73985055,0.72375691,0.03867403,0.0000000017
185024,F,185013,F,183,0.82755199,0.52990300,19.88689662,8.40639865,0.70329670,0.04945055,0.0000000413
185374,Q,185013,E,139,0.28960388,0.57271047,3.55439309,8.17729919,0.71739130,0.02173913,0.0000003264
CUY0044,1,CUY0022,1,83,0.81233634,0.67854447,12.61343321,8.31369222,0.74390244,0.02439024,0.0000099959
CUY0030,2,CUY0022,1,89,0.80805046,0.59588097,12.86711002,6.92092658,0.72727273,0.01136364,0.0000200787
CUY0080,0,CUY0022,1,70,0.74171897,0.70414770,9.18604653,8.17762389,0.76811594,0.02898551,0.0000084177
VDMLR15,1,VDM2W17,1,112,0.56853669,0.66879269,7.28116228,9.43488719,0.72972973,0.04504505,0.0000012938
IWRD577,Z,VDM2W17,0,71,-0.04046810,0.55415699,-0.33885801,5.52992113,0.75714286,0.01428571,0.0000168636
VDM2W33,0,VDM2W17,0,107,0.16913482,0.60590978,1.76680408,7.80448435,0.72641509,0.04716981,0.0000031289
VDM2W33,0,VDM2W17,1,83,0.27250712,0.62386948,2.56472199,7.18441485,0.73170732,0.03658537,0.0000271194
VDM2W33,1,VDM2W17,0,87,0.30511484,0.60792691,2.97119854,7.05901596,0.72093023,0.03488372,0.0000417374
VDM2W33,1,VDM2W17,1,80,0.28614493,0.62387800,2.65429763,7.05027248,0.75949367,0.01265823,0.0000039717
VDM2W33,Q,VDM2W17,0,94,0.15614842,0.62730744,1.52454146,7.72616862,0.73118280,0.04301075,0.0000082384
VDM2W33,Q,VDM2W17,1,70,0.26148462,0.65422112,2.25034931,7.13317705,0.73913043,0.02898551,0.0000710526
1GD0003,B,VDM2W17,1,70,0.54031976,0.69765910,5.33386520,8.03015672,0.73913043,0.02898551,0.0000710526
VDM2W07,1,VDM2W17,1,112,0.36054089,0.56316493,4.07243183,7.14777363,0.71171171,0.04504505,0.0000081562
VNW0001,1,VDM2W17,1,112,0.09924558,0.51209791,1.05080497,6.25306661,0.70270270,0.01801802,0.0000194414
TROY096,T,TROY077,T,59,0.51465982,0.54925443,4.57144585,4.96230994,0.75862069,0.01724138,0.0000817561
TROY028,T,TROY077,T,59,0.58640097,0.51095416,5.51331038,4.48764958,0.75862069,0.00000000,0.0000817561
RAT0001,1,VDMWL06,1,66,0.41171017,0.54107588,3.64233448,5.14713671,0.75384615,0.01538462,0.0000425559
VDMWL07,2,VDMWL06,1,51,0.35041304,0.58102009,2.64553371,4.99716741,0.78000000,0.08000000,0.0000750132
SARR632,T,METZ616,T,55,0.33315878,0.56151297,2.59654582,4.94022297,0.77777778,0.01851852,0.0000445571
GEP_QT1,R,GEP0007,1,62,0.72457120,0.66880183,8.21108869,6.96829824,0.80327869,0.00000000,0.0000021652
GEP0028,1,GEP0007,1,53,0.68762962,0.71175990,6.82940320,7.23635692,0.80769231,0.00000000,0.0000090967
CUY0033,1,GEP0007,1,71,0.44442345,0.54565987,4.15075186,5.40877656,0.74285714,0.00000000,0.0000482849
C4A0601,C,FLEV137,T,54,0.56358989,0.52169589,4.96697874,4.40963963,0.77358491,0.00000000,0.0000679202
C4A0601,Q,FLEV137,T,54,0.56358989,0.52169589,4.96697874,4.40963963,0.77358491,0.00000000,0.0000679202
FLEV150,T,FLEV137,T,54,0.92940582,0.78738237,18.33357124,9.21041063,0.79245283,0.00000000,0.0000206100
TROY083,Q,FLEV137,T,54,0.14901544,0.54404600,1.09709799,4.67570027,0.79245283,0.03773585,0.0000206100
TROY083,T,FLEV137,T,54,0.14901544,0.54404600,1.09709799,4.67570027,0.79245283,0.03773585,0.0000206100
TROY018,T,FLEV137,T,54,0.35535530,0.66088159,2.76766773,6.35009628,0.84905660,0.00000000,0.0000003728
TROY018,X,FLEV137,T,54,0.35535530,0.66088159,2.76766773,6.35009628,0.84905660,0.00000000,0.0000003728
C4A_QT2,R,FLEV137,T,54,0.54047472,0.68266022,4.67661186,6.73667810,0.77358491,0.00000000,0.0000679202
FLEV106,T,FLEV137,T,54,0.72119227,0.76577330,7.57917441,8.58650098,0.79245283,0.01886792,0.0000206100
FLEV128,T,FLEV137,T,54,-0.02013677,0.75789478,-0.14662765,8.37745441,0.79245283,0.01886792,0.0000206100
SILL111,T,SILL110,T,51,0.68322414,0.79847464,6.61608668,9.28415003,0.78000000,0.02000000,0.0000750132
185350,A,185325,0,83,0.92767507,0.66384727,22.49789542,7.98887520,0.80487805,0.02439024,0.0000000336
185350,A,185325,B,84,0.91633376,0.63044210,20.84884612,7.35458541,0.78313253,0.01204819,0.0000002484
185343,0,185325,B,89,0.94284971,0.72204960,26.54330406,9.73464644,0.75000000,0.04545455,0.0000027265
185343,A,185325,B,89,0.93994587,0.67273429,25.83318368,8.48085157,0.71590909,0.02272727,0.0000510399
185343,C,185325,0,90,0.93505062,0.74184629,24.88264086,10.37794021,0.71910112,0.05617978,0.0000356516
185343,C,185325,B,89,0.93708528,0.71573447,25.18082367,9.55926331,0.76136364,0.03409091,0.0000009409
185_QT3,R,185325,0,87,0.95468643,0.76829168,29.74796618,11.06592763,0.77906977,0.05813953,0.0000002267
185_QT3,R,185325,B,85,0.95936240,0.77298018,31.16024796,11.10001535,0.78571429,0.03571429,0.0000001630
185322,0,185325,0,90,0.90945810,0.60876847,20.63468475,7.19829743,0.71910112,0.04494382,0.0000356516
185322,0,185325,B,88,0.90705769,0.63967394,20.09582775,7.71758284,0.73563218,0.02298851,0.0000110436
185322,A,185325,B,72,0.89391433,0.77059356,16.80414970,10.11607746,0.76056338,0.01408451,0.0000112783
185322,B,185325,0,90,0.93451803,0.74136883,24.77053678,10.36310383,0.76404494,0.05617978,0.0000006293
185322,B,185325,B,88,0.93805677,0.76804771,25.25274389,11.12221040,0.82758621,0.03448276,0.0000000010
185323,B,185325,B,80,0.92974937,0.69912256,22.44418633,8.63561851,0.73417722,0.01265823,0.0000314334
185342,B,185325,B,59,0.91651978,0.70469293,17.45048050,7.49855075,0.77586207,0.01724138,0.0000264794
185342,C,185325,B,64,0.91204292,0.73440352,17.65230108,8.52009346,0.84126984,0.03174603,0.0000000604
185330,A,185325,0,75,0.91898899,0.71064281,20.05016235,8.63010321,0.72972973,0.04054054,0.0000773649
185332,A,185325,0,80,0.92048776,0.75619273,20.93672797,10.20634842,0.77215190,0.03797468,0.0000013123
185332,A,185325,B,80,0.92087735,0.77936407,20.99496336,10.98543223,0.81012658,0.02531646,0.0000000353
185332,C,185325,0,89,0.95284510,0.72851044,29.45549433,9.91934135,0.78409091,0.04545455,0.0000000982
185332,C,185325,B,89,0.92033849,0.69117911,22.07373124,8.92076493,0.77272727,0.03409091,0.0000003107
185108,0,185325,0,80,0.64739830,0.56654738,7.54994155,6.07212851,0.73417722,0.03797468,0.0000314334
185108,0,185325,B,78,0.65292106,0.51945331,7.56424957,5.29958470,0.77922078,0.01298701,0.0000009569
185108,A,185325,B,76,0.64788660,0.51772732,7.36588091,5.20563526,0.74666667,0.02666667,0.0000193387
185336,A,185325,0,79,0.90895784,0.72203673,19.25624430,9.15777033,0.80769231,0.02564103,0.0000000548
185336,A,185325,B,77,0.89464578,0.69778074,17.45693274,8.43621688,0.85526316,0.01315789,0.0000000006
185126,0,185325,B,82,0.23989781,0.53334825,2.22402601,5.63947940,0.74074074,0.02469136,0.0000146868
CUY0066,1,CUY0031,1,52,0.38050372,0.55498852,2.93836575,4.71758578,0.78431373,0.00000000,0.0000489023
202023,0,OUD2215,K,83,0.08974207,0.54108200,0.81594126,5.79062143,0.71951220,0.01219512,0.0000702212
202116,D,OUD2215,K,69,0.17936718,0.57745336,1.50348289,5.78946894,0.75000000,0.02941176,0.0000373798
F1B0101,A,F1B0102,A,72,0.52819965,0.65916348,5.24153036,7.33372303,0.77464789,0.01408451,0.0000036842
F1B0101,A,F1B0102,B,72,0.53053245,0.64734165,5.27372001,7.10581082,0.76056338,0.02816901,0.0000112783
F1B0101,A,F1B0102,C,72,0.52440210,0.64987504,5.18948019,7.15388272,0.78873239,0.00000000,0.0000011399
F1B0101,A,F1B0102,Z,72,0.52788370,0.65684227,5.23718339,7.28823952,0.76056338,0.04225352,0.0000112783
F1B0101,B,F1B0102,C,72,0.53192046,0.68308093,5.29295167,7.82518276,0.80281690,0.01408451,0.0000003340
F1B0101,B,F1B0102,A,72,0.53486921,0.69135443,5.33400645,8.00575764,0.80281690,0.02816901,0.0000003340
F1B0101,B,F1B0102,B,72,0.53744941,0.67524044,5.37015384,7.65927943,0.77464789,0.04225352,0.0000036842
F1B0101,B,F1B0102,Z,72,0.53490270,0.68750845,5.33447430,7.92108996,0.77464789,0.05633803,0.0000036842
F1B0101,C,F1B0102,A,72,0.52858432,0.71393747,5.24682690,8.53063227,0.77464789,0.01408451,0.0000036842
F1B0101,C,F1B0102,B,72,0.53208274,0.71551883,5.29520403,8.56930451,0.76056338,0.02816901,0.0000112783
F1B0101,C,F1B0102,C,72,0.52636281,0.71249933,5.21630033,8.49569357,0.78873239,0.00000000,0.0000011399
F1B0101,C,F1B0102,Z,72,0.52913684,0.71888699,5.25444245,8.65257783,0.76056338,0.04225352,0.0000112783
F1B0101,Z,F1B0102,A,72,0.52921460,0.69238542,5.25551502,8.02867436,0.78873239,0.01408451,0.0000011399
F1B0101,Z,F1B0102,B,72,0.53215935,0.68748125,5.29626764,7.92049560,0.77464789,0.02816901,0.0000036842
F1B0101,Z,F1B0102,C,72,0.52624271,0.68700812,5.21465415,7.91016904,0.80281690,0.00000000,0.0000003340
F1B0101,Z,F1B0102,Z,72,0.52935540,0.69381458,5.25745754,8.06059786,0.77464789,0.04225352,0.0000036842
F1B0601,B,F1B0102,C,70,0.95041535,0.80582665,25.38638108,11.22181863,0.75362319,0.01449275,0.0000251438
F1B0601,A,F1B0102,A,70,0.95383999,0.78992212,26.38290705,10.62261654,0.73913043,0.01449275,0.0000710526
F1B0601,A,F1B0102,B,70,0.95304599,0.78683377,26.14242256,10.51323021,0.75362319,0.02898551,0.0000251438
F1B0601,A,F1B0102,C,70,0.94983747,0.80664827,25.22812264,11.25454188,0.79710145,0.00000000,0.0000007981
F1B0601,A,F1B0102,Z,70,0.95246703,0.79809278,25.97078898,10.92259571,0.73913043,0.04347826,0.0000710526
F1B0601,C,F1B0102,C,70,0.94944500,0.80163602,25.12214954,11.05774934,0.75362319,0.01449275,0.0000251438
F1B0601,Z,F1B0102,B,70,0.95330301,0.78342345,26.21961292,10.39484616,0.73913043,0.02898551,0.0000710526
F1B0601,Z,F1B0102,C,70,0.95022973,0.80707284,25.33525363,11.27152473,0.78260870,0.00000000,0.0000026654
F1B0503,B,F1B0102,A,80,0.67521248,0.57045219,8.13615833,6.13406596,0.72151899,0.02531646,0.0000822295
F1B0201,A,F1B0102,A,72,0.70724575,0.62328940,8.42946286,6.66863377,0.74647887,0.02816901,0.0000327091
F1B0201,A,F1B0102,B,72,0.70696841,0.64955217,8.42285301,7.14773327,0.74647887,0.02816901,0.0000327091
F1B0201,A,F1B0102,C,72,0.71017194,0.65582106,8.49968004,7.26834501,0.77464789,0.01408451,0.0000036842
F1B0201,A,F1B0102,Z,72,0.70839918,0.64667648,8.45703596,7.09325658,0.74647887,0.02816901,0.0000327091
F1B0201,B,F1B0102,C,72,0.70128467,0.62606164,8.28907889,6.71734420,0.74647887,0.02816901,0.0000327091
F1B0201,C,F1B0102,C,72,0.70663593,0.61895539,8.41493930,6.59330268,0.74647887,0.01408451,0.0000327091
F1B0201,Z,F1B0102,A,72,0.70386158,0.60696661,8.34933540,6.38992374,0.74647887,0.01408451,0.0000327091
F1B0201,Z,F1B0102,B,72,0.70352507,0.63430862,8.34142981,6.86475806,0.73239437,0.01408451,0.0000898887
F1B0201,Z,F1B0102,C,72,0.70678851,0.63903961,8.41856964,6.95108028,0.76056338,0.00000000,0.0000112783
F1B0402,B,F1B0102,C,97,0.82680949,0.57124562,14.40231771,6.78357085,0.73958333,0.01041667,0.0000026680
F1B0402,C,F1B0102,C,97,0.82678894,0.60505692,14.40118649,7.40705492,0.71875000,0.01041667,0.0000181423
F1B0402,Z,F1B0102,C,97,0.83009795,0.58910078,14.58574035,7.10571883,0.70833333,0.00000000,0.0000445571
F1B0103,A,F1B0102,A,73,0.92971887,0.78232075,21.42158000,10.58309212,0.75000000,0.01388889,0.0000220905
F1B0103,A,F1B0102,B,73,0.93047307,0.78731280,21.55071430,10.75983304,0.73611111,0.02777778,0.0000615109
F1B0103,A,F1B0102,C,73,0.92923556,0.80268988,21.33987656,11.34074993,0.77777778,0.00000000,0.0000024285
F1B0103,A,F1B0102,Z,73,0.93019933,0.79526991,21.50361097,11.05319969,0.73611111,0.04166667,0.0000615109
F1B0103,B,F1B0102,C,73,0.92484677,0.78566536,20.63308317,10.70090614,0.75000000,0.00000000,0.0000220905
F1B0103,C,F1B0102,C,73,0.92415089,0.78318231,20.52647335,10.61321138,0.75000000,0.00000000,0.0000220905
F1B0103,Z,F1B0102,C,73,0.92698179,0.79520332,20.96925795,11.05068191,0.75000000,0.01388889,0.0000220905
F1B0504,A,F1B0102,C,84,0.89568276,0.56599362,18.34984449,6.21692186,0.73493976,0.02409639,0.0000186218
F1B0504,B,F1B0102,A,84,0.89274143,0.62580355,18.05107585,7.26542607,0.72289157,0.04819277,0.0000488049
F1B0504,B,F1B0102,C,84,0.89233288,0.59872249,18.01049356,6.76898483,0.72289157,0.03614458,0.0000488049
F1B0504,C,F1B0102,A,84,0.89641534,0.62695219,18.42611892,7.28738479,0.73493976,0.02409639,0.0000186218
F1B0504,C,F1B0102,C,84,0.89597442,0.60253700,18.38012043,6.83656993,0.74698795,0.01204819,0.0000067847
F1B0504,Z,F1B0102,A,84,0.89516454,0.61815150,18.29634530,7.12109392,0.74698795,0.02409639,0.0000067847
F1B0504,Z,F1B0102,C,84,0.89469216,0.59191268,18.24790408,6.65010348,0.74698795,0.01204819,0.0000067847
F1B0602,A,F1B0102,A,75,0.78216998,0.70116244,10.79900093,8.40213380,0.79729730,0.01351351,0.0000003139
F1B0602,A,F1B0102,B,75,0.78206493,0.69325074,10.79526614,8.21862896,0.75675676,0.02702703,0.0000099891
F1B0602,A,F1B0102,C,75,0.78248280,0.70525937,10.81013673,8.49953311,0.78378378,0.00000000,0.0000010480
F1B0602,A,F1B0102,Z,75,0.78249379,0.70420157,10.81052812,8.47422529,0.75675676,0.04054054,0.0000099891
F1B0602,B,F1B0102,A,75,0.78005583,0.72536428,10.72428910,9.00323709,0.81081081,0.01351351,0.0000000892
F1B0602,B,F1B0102,B,75,0.78015565,0.71923420,10.72779525,8.84488382,0.77027027,0.02702703,0.0000033209
F1B0602,B,F1B0102,C,75,0.77994307,0.71509915,10.72033060,8.74049845,0.79729730,0.00000000,0.0000003139
F1B0602,B,F1B0102,Z,75,0.78027589,0.72415372,10.73202150,8.97161528,0.77027027,0.04054054,0.0000033209
F1B0602,C,F1B0102,A,75,0.78447991,0.71967807,10.88173075,8.85620358,0.79729730,0.01351351,0.0000003139
F1B0602,C,F1B0102,B,75,0.78432017,0.71021640,10.87597210,8.61965111,0.75675676,0.02702703,0.0000099891
F1B0602,C,F1B0102,C,75,0.78447410,0.71611661,10.88152112,8.76600649,0.78378378,0.00000000,0.0000010480
F1B0602,C,F1B0102,Z,75,0.78465591,0.71977127,10.88808191,8.85858314,0.75675676,0.04054054,0.0000099891
F1B0602,Z,F1B0102,A,75,0.78345857,0.72360656,10.84500822,8.95737988,0.79729730,0.01351351,0.0000003139
F1B0602,Z,F1B0102,B,75,0.78340474,0.71588802,10.84307904,8.76026569,0.75675676,0.02702703,0.0000099891
F1B0602,Z,F1B0102,C,75,0.78351886,0.71980087,10.84716960,8.85933908,0.78378378,0.00000000,0.0000010480
F1B0602,Z,F1B0102,Z,75,0.78369989,0.72418861,10.85366429,8.97252410,0.75675676,0.04054054,0.0000099891
F1B0302,C,F1B0102,A,100,0.89795542,0.56622724,20.30179294,6.80056937,0.72727273,0.02020202,0.0000061064
F1B0302,C,F1B0102,B,100,0.89615682,0.55089820,20.09442113,6.53462009,0.70707071,0.03030303,0.0000377797
F1B0302,C,F1B0102,C,100,0.89446564,0.54909725,19.90402722,6.50401480,0.70707071,0.01010101,0.0000377797
F1B0302,Z,F1B0102,A,100,0.89879801,0.55468056,20.40073372,6.59932580,0.70707071,0.03030303,0.0000377797
TROY180,T,TROY098,T,107,0.72026326,0.57441550,10.68985914,7.19065120,0.70754717,0.00943396,0.0000192292
VEND243,T,VEND245,T,67,0.75438574,0.80723251,9.33632804,11.02634079,0.80303030,0.01515152,0.0000008494
ELT2004,2,068130,E,67,0.55896911,0.56847786,5.47654313,5.57095307,0.77272727,0.03030303,0.0000093669
MMB_QT1,R,WOE0008,1,67,0.31506608,0.50453512,2.69696610,4.71129694,0.74242424,0.03030303,0.0000818466
VDMWL23,1,WOE0008,1,82,-0.09177521,0.61986559,-0.82947747,7.06536238,0.77777778,0.03703704,0.0000005733
ALC0035,1,ALC0049,1,75,0.33669682,0.53224384,3.07597202,5.37153453,0.75675676,0.02702703,0.0000099891
VDMWL22,1,IWRD543,C,62,0.07605424,0.53492191,0.59572798,4.90410693,0.75409836,0.00000000,0.0000721315
DMN1_QT2,R,IWRD543,B,62,0.12182266,0.50397998,0.95860518,4.51979019,0.75409836,0.00000000,0.0000721315
CUY0001,3,CUY0044,1,82,0.80760064,0.55114364,12.32497682,5.90785858,0.76543210,0.02469136,0.0000017724
CUY0022,1,CUY0044,1,83,0.81233634,0.67854447,12.61343321,8.31369222,0.74390244,0.02439024,0.0000099959
CUY0030,1,CUY0044,1,95,0.89003198,0.69901478,18.92787038,9.42663463,0.71276596,0.03191489,0.0000369633
CUY0030,0,CUY0044,1,95,0.90449366,0.72472531,20.56191616,10.14312527,0.72340426,0.04255319,0.0000147782
CUY0030,2,CUY0044,1,95,0.88805958,0.66268242,18.72857390,8.53341343,0.72340426,0.01063830,0.0000147782
D2B0103,Z,CUY0044,1,82,0.66076615,0.54313120,7.92294165,5.78565546,0.72839506,0.03703704,0.0000393760
CUY0037,2,CUY0044,1,55,0.88899853,0.56616431,14.26650997,5.00033521,0.77777778,0.01851852,0.0000445571
SARR629,T,UDP0003,1,68,0.59814492,0.50672512,6.10943442,4.77510458,0.74626866,0.01492537,0.0000554004
VEL0002,2,UDP0003,0,56,0.00906171,0.50787528,0.06720622,4.33245091,0.76363636,0.00000000,0.0000921590
VEL0002,0,UDP0003,0,56,0.01959204,0.57631895,0.14532633,5.18224826,0.76363636,0.01818182,0.0000921590
DIFO044,Q,ABC0006,1,76,0.26226840,0.56999632,2.35370241,5.96763853,0.73333333,0.00000000,0.0000531213
DIFO044,Q,ABC0006,Q,76,0.26226840,0.56999632,2.35370241,5.96763853,0.73333333,0.00000000,0.0000531213
ABF0015,1,ABC0006,Q,121,0.79485844,0.50388412,14.34955690,6.36363702,0.70833333,0.01666667,0.0000050103
